adoption_id,record_id,date,quantity,book_id
3,181,8/13/2015,141,952
4,181,7/23/2015,454,477
5,181,9/3/2015,404,786
6,181,1/2/2016,31,646
7,181,3/8/2015,62,566
8,181,9/25/2015,120,479
9,181,10/1/2015,698,948
10,181,1/7/2016,692,554
11,181,7/8/2015,213,928
12,181,2/29/2016,177,622
13,181,8/14/2015,603,954
14,181,3/6/2016,177,636
15,181,1/7/2016,115,791
16,181,10/13/2015,370,607
17,181,11/8/2015,401,938
18,181,2/15/2016,521,924
19,181,10/3/2015,456,552
20,181,11/3/2015,164,618
21,181,9/4/2015,432,483
22,181,1/2/2016,228,896
23,181,9/21/2015,364,930
24,181,12/16/2015,338,917
1,182,11/2/2015,130,474
2,182,2/3/2016,76,895
3,182,11/11/2015,108,953
4,182,12/18/2015,43,789
5,182,2/9/2016,144,896
6,182,6/24/2015,151,628
7,182,7/12/2015,566,787
8,182,3/28/2015,86,687
9,182,8/13/2015,503,967
10,182,7/31/2015,527,613
11,182,3/29/2015,174,707
12,182,1/20/2016,529,618
13,182,4/19/2015,364,648
14,182,3/31/2015,263,957
15,182,12/17/2015,248,929
16,182,1/20/2016,526,574
17,182,6/15/2015,211,474
18,182,2/2/2016,322,648
19,182,3/16/2015,599,975
20,182,5/15/2015,304,784
21,182,4/1/2015,297,957
22,182,3/20/2015,174,611
23,182,6/9/2015,700,623
24,182,8/10/2015,297,936
25,182,8/25/2015,224,686
26,182,6/11/2015,363,629
27,182,5/14/2015,617,638
28,182,4/27/2015,399,596
29,182,12/14/2015,664,591
30,182,8/1/2015,577,688
31,182,12/30/2015,85,904
1,183,12/18/2015,119,939
2,183,3/9/2015,379,693
3,183,7/26/2015,450,689
4,183,5/5/2015,512,898
5,183,4/7/2015,520,649
6,183,6/24/2015,279,792
7,183,8/18/2015,107,975
8,183,11/11/2015,497,783
9,183,12/4/2015,165,625
10,183,3/27/2015,67,485
11,183,7/24/2015,580,607
12,183,8/21/2015,548,633
13,183,9/3/2015,196,475
14,183,8/18/2015,632,480
1,184,8/27/2015,415,644
2,184,8/9/2015,273,912
3,184,6/10/2015,624,644
4,184,10/3/2015,141,936
5,184,9/26/2015,335,643
6,184,6/16/2015,126,572
7,184,10/12/2015,48,627
8,184,12/14/2015,180,648
9,184,1/5/2016,623,942
10,184,2/21/2016,138,642
11,184,6/3/2015,248,789
12,184,12/9/2015,569,688
13,184,1/3/2016,64,687
14,184,12/26/2015,472,786
15,184,2/17/2016,480,562
1,185,11/20/2015,240,481
2,185,9/13/2015,536,782
3,185,4/8/2015,558,549
4,185,11/4/2015,610,628
5,185,9/17/2015,106,956
6,185,2/19/2016,305,958
7,185,9/10/2015,577,612
8,185,11/29/2015,544,909
9,185,4/9/2015,582,692
10,185,6/18/2015,568,946
11,185,6/2/2015,305,967
12,185,3/22/2015,532,912
13,185,7/5/2015,654,625
14,185,2/22/2016,535,548
15,185,11/12/2015,47,552
16,185,1/28/2016,84,614
17,185,6/17/2015,52,489
18,185,9/9/2015,65,936
19,185,8/24/2015,484,964
20,185,4/14/2015,638,698
21,185,11/14/2015,582,899
22,185,6/28/2015,27,583
23,185,5/17/2015,49,549
1,186,10/17/2015,206,629
2,186,8/2/2015,389,549
3,186,12/22/2015,82,934
4,186,4/25/2015,67,569
5,186,5/26/2015,249,551
6,186,8/18/2015,85,623
7,186,9/26/2015,246,616
8,186,12/16/2015,52,552
9,186,9/1/2015,381,554
10,186,3/18/2015,257,552
11,186,6/20/2015,373,965
12,186,1/20/2016,693,912
13,186,5/9/2015,267,934
14,186,5/6/2015,479,554
15,186,4/23/2015,628,964
16,186,10/3/2015,258,553
17,186,3/28/2015,78,623
18,186,12/22/2015,618,611
19,186,4/16/2015,555,649
20,186,2/16/2016,156,599
21,186,12/29/2015,299,583
22,186,8/29/2015,218,935
23,186,11/18/2015,479,488
24,186,1/27/2016,171,898
25,186,1/28/2016,511,683
26,186,1/9/2016,321,492
27,186,9/14/2015,132,947
28,186,12/8/2015,326,571
29,186,5/28/2015,389,560
30,186,2/11/2016,299,554
31,186,6/25/2015,355,950
32,186,6/13/2015,484,649
33,186,3/7/2015,393,927
1,187,7/3/2015,503,624
2,187,4/29/2015,307,979
3,187,1/23/2016,59,475
4,187,11/20/2015,345,615
5,187,9/1/2015,38,552
6,187,2/19/2016,204,965
7,187,9/7/2015,357,609
8,187,10/12/2015,459,893
9,187,3/5/2016,625,564
10,187,5/28/2015,635,695
11,187,8/17/2015,89,633
12,187,12/31/2015,561,686
13,187,8/30/2015,583,952
14,187,3/7/2015,600,492
15,187,4/19/2015,478,643
16,187,3/8/2015,636,915
17,187,6/23/2015,581,552
18,187,2/25/2016,157,652
19,187,1/31/2016,146,957
20,187,3/30/2015,622,680
21,187,11/27/2015,667,554
22,187,4/4/2015,336,906
1,188,5/30/2015,693,603
2,188,8/19/2015,115,957
3,188,6/8/2015,655,555
4,188,3/15/2015,343,572
5,188,9/24/2015,101,492
6,188,4/28/2015,166,707
7,188,3/29/2015,43,784
1,189,10/8/2015,577,948
2,189,3/14/2015,457,624
3,189,1/5/2016,430,703
4,189,12/1/2015,106,618
5,189,7/18/2015,367,597
6,189,5/15/2015,287,693
7,189,7/4/2015,381,486
8,189,5/27/2015,540,924
9,189,4/2/2015,299,648
10,189,8/22/2015,364,594
11,189,8/19/2015,197,552
12,189,1/17/2016,204,609
13,189,12/3/2015,655,942
14,189,3/9/2015,124,636
15,189,4/13/2015,681,561
16,189,4/9/2015,384,925
17,189,1/8/2016,324,683
18,189,7/2/2015,434,920
19,189,11/18/2015,178,905
20,189,12/26/2015,206,967
21,189,12/18/2015,462,643
22,189,6/9/2015,368,617
23,189,3/29/2015,577,649
24,189,8/26/2015,223,568
25,189,1/26/2016,663,682
26,189,12/24/2015,202,910
27,189,1/17/2016,284,549
28,189,7/3/2015,324,685
29,189,11/28/2015,506,912
30,189,12/19/2015,588,974
31,189,5/18/2015,214,630
32,189,2/2/2016,691,684
33,189,8/27/2015,50,917
34,189,9/23/2015,342,973
35,189,10/14/2015,610,920
1,190,8/9/2015,416,925
2,190,3/12/2015,220,899
3,190,2/26/2016,524,474
4,190,5/8/2015,530,564
5,190,9/3/2015,460,564
6,190,11/7/2015,215,895
7,190,1/3/2016,68,782
8,190,6/26/2015,297,688
9,190,4/7/2015,645,480
10,190,11/10/2015,350,646
11,190,3/7/2015,31,480
12,190,4/10/2015,64,911
13,190,9/11/2015,402,984
1,191,7/8/2015,138,956
2,191,4/8/2015,616,596
3,191,12/14/2015,326,701
4,191,11/11/2015,393,642
5,191,8/19/2015,511,479
6,191,5/27/2015,646,475
7,191,5/8/2015,308,598
8,191,11/12/2015,298,562
9,191,4/27/2015,410,473
10,191,3/18/2015,261,943
11,191,7/16/2015,333,972
12,191,4/24/2015,103,598
13,191,10/14/2015,169,979
14,191,4/1/2015,447,979
15,191,12/8/2015,647,609
16,191,6/7/2015,118,649
17,191,6/23/2015,462,627
18,191,10/5/2015,691,637
19,191,9/9/2015,335,891
20,191,5/26/2015,230,646
21,191,4/17/2015,473,940
22,191,4/13/2015,357,591
23,191,5/20/2015,495,598
24,191,11/19/2015,384,492
25,191,7/20/2015,288,929
26,191,1/11/2016,522,940
27,191,8/3/2015,213,587
28,191,5/29/2015,76,639
29,191,1/13/2016,248,587
30,191,10/1/2015,27,983
31,191,10/5/2015,621,590
32,191,8/7/2015,513,917
33,191,6/1/2015,53,976
1,192,8/9/2015,208,643
2,192,2/7/2016,647,677
3,192,5/1/2015,540,632
4,192,5/30/2015,615,561
5,192,2/21/2016,47,629
6,192,5/30/2015,415,692
7,192,1/31/2016,190,912
8,192,10/1/2015,105,681
9,192,9/30/2015,444,792
10,192,8/30/2015,585,546
11,192,8/7/2015,585,553
12,192,4/17/2015,85,589
13,192,10/21/2015,388,555
14,192,2/7/2016,492,940
15,192,8/6/2015,596,589
16,192,10/27/2015,179,694
17,192,2/2/2016,543,705
18,192,5/6/2015,401,915
19,192,5/5/2015,389,557
20,192,3/4/2016,573,952
1,193,7/9/2015,645,924
2,193,6/10/2015,91,477
3,193,10/6/2015,71,913
4,193,4/6/2015,363,974
5,193,11/16/2015,121,978
6,193,12/25/2015,368,559
7,193,5/22/2015,50,787
8,193,3/20/2015,452,983
9,193,8/9/2015,677,591
10,193,10/7/2015,697,546
11,193,2/18/2016,642,637
12,193,4/4/2015,183,643
13,193,3/17/2015,226,686
14,193,1/12/2016,515,683
15,193,11/24/2015,359,950
16,193,5/17/2015,192,557
17,193,11/1/2015,472,909
18,193,11/21/2015,301,615
19,193,4/30/2015,586,557
20,193,2/16/2016,70,701
21,193,1/17/2016,451,614
22,193,7/1/2015,324,956
23,193,4/11/2015,562,486
24,193,9/14/2015,58,786
25,193,3/2/2016,697,632
26,193,9/29/2015,452,551
27,193,11/15/2015,51,682
28,193,12/30/2015,316,978
29,193,5/29/2015,325,696
30,193,2/4/2016,689,695
1,194,5/16/2015,565,485
2,194,9/10/2015,593,652
3,194,12/13/2015,219,689
4,194,11/13/2015,379,686
1,195,9/30/2015,695,930
2,195,2/5/2016,197,683
3,195,2/17/2016,188,631
4,195,9/25/2015,265,683
5,195,11/28/2015,370,689
1,196,1/12/2016,398,609
2,196,7/28/2015,141,566
3,196,1/21/2016,556,930
4,196,5/24/2015,307,933
5,196,9/8/2015,176,904
6,196,8/7/2015,520,610
7,196,1/13/2016,376,593
8,196,12/16/2015,264,592
9,196,2/10/2016,362,906
10,196,10/14/2015,58,630
11,196,8/22/2015,542,786
12,196,7/12/2015,627,625
13,196,4/12/2015,477,922
1,197,6/23/2015,404,906
2,197,4/7/2015,71,694
3,197,12/18/2015,326,600
4,197,12/31/2015,635,788
5,197,11/4/2015,506,948
6,197,12/5/2015,290,479
7,197,6/14/2015,449,629
8,197,5/6/2015,190,571
9,197,5/11/2015,322,916
10,197,4/15/2015,568,485
11,197,4/15/2015,401,681
12,197,3/29/2015,155,622
13,197,7/15/2015,438,936
14,197,6/5/2015,435,547
15,197,9/21/2015,630,676
16,197,8/6/2015,316,610
17,197,9/22/2015,552,912
18,197,4/14/2015,372,943
19,197,10/11/2015,330,589
20,197,4/11/2015,191,698
21,197,6/18/2015,462,597
22,197,4/7/2015,644,637
23,197,4/14/2015,333,570
24,197,9/12/2015,579,695
25,197,10/11/2015,437,638
26,197,6/21/2015,379,911
27,197,4/27/2015,147,939
28,197,5/29/2015,469,689
29,197,10/6/2015,115,934
30,197,10/18/2015,566,630
31,197,4/7/2015,142,906
32,197,10/3/2015,210,648
33,197,4/5/2015,280,898
34,197,5/6/2015,544,947
35,197,11/26/2015,100,680
1,198,3/10/2015,391,475
2,198,3/6/2016,309,624
3,198,5/1/2015,303,689
4,198,9/28/2015,426,484
5,198,1/11/2016,438,926
6,198,3/14/2015,164,697
7,198,2/25/2016,31,983
8,198,7/17/2015,448,485
9,198,10/30/2015,366,572
10,198,2/1/2016,253,793
11,198,1/18/2016,396,944
12,198,11/11/2015,67,960
13,198,8/16/2015,499,692
14,198,8/9/2015,342,894
1,199,8/8/2015,464,481
2,199,6/19/2015,677,585
3,199,7/31/2015,571,478
4,199,3/21/2015,35,610
5,199,3/20/2015,347,571
6,199,6/4/2015,394,898
7,199,7/6/2015,383,975
8,199,9/24/2015,89,551
9,199,6/8/2015,620,473
10,199,7/19/2015,141,787
11,199,11/2/2015,520,932
12,199,8/28/2015,507,707
13,199,6/16/2015,563,567
14,199,2/28/2016,202,792
15,199,9/20/2015,288,972
16,199,9/23/2015,221,787
17,199,12/24/2015,549,892
18,199,7/8/2015,244,904
19,199,5/4/2015,687,980
20,199,6/15/2015,415,959
21,199,8/9/2015,188,609
1,200,6/9/2015,606,618
2,200,8/24/2015,493,478
3,200,9/11/2015,150,636
4,200,11/10/2015,496,893
5,200,12/25/2015,425,937
6,200,8/24/2015,117,492
7,200,5/5/2015,185,563
8,200,2/7/2016,438,611
9,200,4/10/2015,216,684
10,200,3/9/2015,369,943
11,200,6/12/2015,588,567
12,200,4/8/2015,462,898
13,200,10/8/2015,457,892
14,200,2/13/2016,538,604
15,200,10/9/2015,313,685
16,200,8/13/2015,362,974
17,200,10/21/2015,264,677
18,200,10/11/2015,658,968
19,200,6/18/2015,678,921
20,200,3/28/2015,380,551
21,200,7/24/2015,643,574
22,200,11/15/2015,521,703
23,200,3/1/2016,191,615
1,201,11/21/2015,249,914
2,201,6/12/2015,195,615
3,201,5/7/2015,444,707
4,201,12/30/2015,203,784
5,201,1/6/2016,587,944
6,201,1/10/2016,519,612
7,201,2/25/2016,338,632
8,201,10/5/2015,43,936
9,201,1/9/2016,552,922
10,201,8/28/2015,288,643
11,201,9/11/2015,72,622
12,201,5/20/2015,572,913
13,201,8/27/2015,345,973
14,201,11/15/2015,564,617
15,201,11/18/2015,89,706
16,201,1/25/2016,212,703
17,201,5/31/2015,271,603
18,201,4/10/2015,384,706
19,201,10/9/2015,437,574
1,202,6/30/2015,178,609
2,202,9/11/2015,446,911
3,202,5/18/2015,116,696
4,202,12/10/2015,379,924
5,202,12/26/2015,588,981
6,202,12/9/2015,202,618
7,202,5/20/2015,615,570
8,202,7/21/2015,475,703
9,202,4/3/2015,424,628
10,202,10/29/2015,170,472
11,202,3/16/2015,505,957
12,202,11/4/2015,31,978
13,202,8/19/2015,460,617
14,202,4/23/2015,549,600
1,203,6/2/2015,462,696
2,203,5/26/2015,86,633
3,203,9/23/2015,77,979
4,203,4/9/2015,295,478
5,203,8/18/2015,573,950
6,203,6/1/2015,37,596
7,203,3/15/2015,530,693
8,203,2/29/2016,42,920
9,203,11/16/2015,467,784
10,203,5/27/2015,487,942
11,203,1/30/2016,181,949
12,203,5/13/2015,230,564
13,203,1/24/2016,412,952
14,203,12/20/2015,308,899
15,203,12/2/2015,536,546
16,203,3/29/2015,693,782
17,203,5/24/2015,146,562
18,203,7/21/2015,697,703
19,203,11/30/2015,173,896
1,204,3/11/2015,421,564
2,204,9/18/2015,322,474
3,204,10/19/2015,569,696
4,204,6/6/2015,191,924
5,204,5/23/2015,101,960
6,204,12/26/2015,202,676
7,204,3/25/2015,527,978
8,204,1/25/2016,412,899
9,204,4/8/2015,30,939
10,204,5/27/2015,672,693
11,204,2/21/2016,410,929
12,204,2/5/2016,263,567
13,204,8/28/2015,177,646
14,204,6/21/2015,683,979
15,204,8/15/2015,226,636
16,204,10/9/2015,541,614
17,204,4/14/2015,622,923
18,204,7/26/2015,150,782
1,205,3/8/2015,40,792
2,205,10/3/2015,499,897
3,205,11/24/2015,88,936
4,205,6/18/2015,298,563
5,205,4/29/2015,219,956
6,205,2/8/2016,330,485
7,205,6/2/2015,321,983
8,205,11/8/2015,111,625
9,205,4/14/2015,334,972
10,205,8/24/2015,61,972
11,205,12/30/2015,401,586
12,205,10/15/2015,618,964
13,205,6/4/2015,355,970
14,205,4/15/2015,471,969
15,205,5/8/2015,214,697
16,205,12/21/2015,225,686
17,205,9/8/2015,67,917
18,205,6/9/2015,700,956
19,205,7/11/2015,343,686
20,205,9/17/2015,242,906
21,205,1/16/2016,375,975
22,205,12/7/2015,403,555
23,205,12/30/2015,685,637
24,205,12/27/2015,139,488
25,205,6/16/2015,450,984
26,205,3/9/2015,517,965
27,205,12/25/2015,621,932
28,205,9/27/2015,456,571
29,205,7/31/2015,362,595
30,205,6/2/2015,291,609
31,205,2/18/2016,602,893
32,205,2/4/2016,303,965
1,206,9/8/2015,279,787
2,206,8/24/2015,295,956
3,206,10/23/2015,564,562
4,206,8/12/2015,477,680
5,206,3/9/2015,400,475
6,206,6/21/2015,311,480
7,206,12/10/2015,329,488
8,206,5/1/2015,695,704
9,206,8/20/2015,457,568
1,207,10/28/2015,178,623
2,207,12/3/2015,326,551
3,207,11/11/2015,538,948
4,207,3/6/2016,214,549
5,207,12/26/2015,496,478
6,207,5/20/2015,639,923
7,207,4/4/2015,190,694
8,207,8/29/2015,590,983
9,207,8/15/2015,79,481
10,207,10/25/2015,192,623
11,207,9/2/2015,260,484
12,207,6/21/2015,646,598
13,207,7/26/2015,45,984
14,207,5/24/2015,409,557
15,207,5/22/2015,470,937
16,207,6/3/2015,318,924
17,207,5/24/2015,289,969
18,207,2/17/2016,528,678
19,207,10/4/2015,521,490
20,207,10/28/2015,80,943
21,207,7/15/2015,611,472
22,207,6/19/2015,239,574
23,207,5/11/2015,252,954
24,207,1/19/2016,276,552
25,207,11/25/2015,558,549
26,207,11/30/2015,484,637
27,207,12/22/2015,119,783
28,207,10/16/2015,76,473
29,207,4/8/2015,262,574
30,207,11/1/2015,120,694
31,207,4/5/2015,56,676
32,207,7/11/2015,563,893
33,207,10/30/2015,659,593
34,207,11/17/2015,149,926
1,208,6/19/2015,39,951
2,208,3/12/2015,64,572
1,209,4/30/2015,498,942
2,209,12/17/2015,659,630
3,209,8/11/2015,311,589
4,209,10/2/2015,297,786
5,209,6/24/2015,233,486
6,209,10/1/2015,674,954
7,209,12/14/2015,540,476
8,209,10/9/2015,32,694
9,209,8/4/2015,252,637
10,209,1/31/2016,92,652
11,209,10/24/2015,89,940
12,209,3/9/2015,566,567
13,209,9/10/2015,241,481
14,209,1/31/2016,130,561
15,209,3/11/2015,341,949
16,209,3/2/2016,97,483
17,209,4/11/2015,675,552
18,209,12/18/2015,77,695
19,209,9/11/2015,278,574
20,209,4/19/2015,492,642
21,209,8/2/2015,573,568
22,209,12/10/2015,118,589
23,209,3/15/2015,560,630
24,209,5/7/2015,244,628
25,209,3/8/2015,692,597
26,209,6/30/2015,307,610
27,209,2/19/2016,99,894
28,209,9/22/2015,42,644
29,209,12/28/2015,305,611
30,209,1/9/2016,53,603
31,209,12/14/2015,662,951
32,209,11/30/2015,315,555
1,210,12/7/2015,639,570
2,210,12/11/2015,516,972
3,210,6/17/2015,398,483
4,210,3/13/2015,462,639
5,210,4/9/2015,138,917
6,210,7/29/2015,109,934
7,210,2/16/2016,78,782
8,210,12/22/2015,447,649
9,210,8/21/2015,168,649
10,210,4/7/2015,352,612
1,211,6/16/2015,200,553
2,211,7/25/2015,405,549
3,211,1/4/2016,127,472
4,211,5/23/2015,41,552
5,211,5/22/2015,312,548
6,211,7/31/2015,180,681
7,211,3/31/2015,306,904
8,211,2/16/2016,437,482
9,211,1/28/2016,678,935
10,211,7/14/2015,512,561
11,211,1/19/2016,218,909
12,211,9/13/2015,620,612
13,211,3/15/2015,255,924
14,211,3/27/2015,29,483
15,211,8/14/2015,315,689
16,211,5/29/2015,239,489
17,211,4/4/2015,211,984
18,211,10/5/2015,426,786
19,211,10/28/2015,80,695
20,211,11/10/2015,290,922
21,211,5/29/2015,254,630
22,211,4/15/2015,524,789
23,211,1/13/2016,259,628
24,211,7/21/2015,133,695
25,211,6/27/2015,625,473
26,211,3/21/2015,389,898
27,211,8/12/2015,562,785
28,211,1/25/2016,35,597
1,212,4/23/2015,482,489
2,212,5/11/2015,616,639
3,212,11/19/2015,87,693
4,212,9/8/2015,356,924
5,212,9/24/2015,69,690
6,212,7/7/2015,377,694
7,212,4/13/2015,520,476
8,212,8/6/2015,604,973
9,212,8/8/2015,609,912
10,212,4/4/2015,237,950
11,212,1/10/2016,685,684
12,212,9/22/2015,383,568
1,213,7/28/2015,405,693
2,213,11/5/2015,56,490
3,213,12/2/2015,409,677
1,214,3/14/2015,186,783
2,214,1/29/2016,302,485
3,214,3/9/2015,261,592
4,214,6/20/2015,394,558
5,214,4/9/2015,325,688
6,214,6/21/2015,671,919
7,214,12/5/2015,86,633
8,214,1/15/2016,465,904
9,214,8/28/2015,151,953
10,214,9/17/2015,83,566
11,214,11/18/2015,181,906
12,214,7/17/2015,352,897
1,215,9/1/2015,536,652
2,215,6/14/2015,341,976
3,215,8/4/2015,493,786
4,215,4/4/2015,168,983
5,215,4/30/2015,401,701
6,215,4/23/2015,483,477
7,215,2/23/2016,398,612
8,215,1/11/2016,389,929
9,215,6/24/2015,430,618
10,215,3/13/2015,54,586
11,215,5/22/2015,337,546
12,215,10/14/2015,181,957
13,215,4/2/2015,456,594
14,215,11/18/2015,77,913
15,215,10/4/2015,626,487
16,215,5/1/2015,491,591
17,215,9/17/2015,685,959
18,215,4/11/2015,76,646
19,215,11/12/2015,355,925
20,215,10/24/2015,355,984
21,215,12/18/2015,51,562
22,215,5/1/2015,697,787
23,215,1/23/2016,609,705
24,215,8/24/2015,290,684
25,215,8/7/2015,615,608
1,216,7/18/2015,239,492
2,216,7/16/2015,224,483
3,216,11/14/2015,226,785
4,216,5/17/2015,35,646
5,216,8/1/2015,537,557
6,216,8/3/2015,34,790
7,216,2/13/2016,360,703
8,216,4/25/2015,420,588
9,216,7/28/2015,169,696
10,216,12/21/2015,229,631
11,216,3/17/2015,233,555
12,216,12/20/2015,321,639
13,216,6/27/2015,249,559
1,217,4/7/2015,257,891
2,217,8/6/2015,292,975
3,217,7/22/2015,275,792
4,217,12/4/2015,641,934
5,217,10/7/2015,303,792
6,217,5/17/2015,179,943
7,217,1/18/2016,77,915
8,217,11/23/2015,438,928
9,217,5/18/2015,60,899
10,217,5/11/2015,657,687
11,217,5/19/2015,608,588
12,217,10/11/2015,71,949
13,217,12/15/2015,186,979
14,217,10/9/2015,243,608
15,217,1/9/2016,254,561
1,218,1/22/2016,103,567
2,218,4/22/2015,460,910
3,218,1/18/2016,408,786
4,218,8/3/2015,615,929
5,218,6/26/2015,641,566
6,218,4/22/2015,86,917
7,218,8/18/2015,171,567
8,218,10/3/2015,220,940
9,218,11/3/2015,581,687
10,218,3/6/2016,212,788
11,218,1/5/2016,202,490
12,218,12/13/2015,522,480
13,218,7/9/2015,334,698
14,218,10/6/2015,557,556
15,218,7/17/2015,534,604
1,219,8/29/2015,214,939
2,219,5/8/2015,356,957
3,219,6/23/2015,283,552
4,219,10/7/2015,177,475
5,219,9/17/2015,98,921
6,219,2/9/2016,284,706
7,219,3/22/2015,229,898
1,220,10/4/2015,264,476
2,220,12/24/2015,629,475
3,220,8/5/2015,553,897
1,221,5/29/2015,492,586
2,221,2/13/2016,134,613
3,221,3/20/2015,153,612
4,221,7/23/2015,153,625
5,221,4/30/2015,657,909
6,221,3/9/2015,168,558
7,221,2/16/2016,522,629
8,221,2/9/2016,683,930
9,221,2/19/2016,657,685
10,221,7/25/2015,440,894
11,221,9/23/2015,611,891
12,221,8/20/2015,629,483
13,221,4/26/2015,237,686
14,221,6/12/2015,160,472
15,221,8/10/2015,131,957
16,221,10/30/2015,390,623
17,221,2/13/2016,609,793
18,221,10/27/2015,609,933
19,221,12/10/2015,399,688
20,221,3/19/2015,555,964
21,221,9/1/2015,60,951
22,221,10/1/2015,64,911
23,221,1/12/2016,514,707
24,221,7/31/2015,152,957
25,221,4/14/2015,234,698
26,221,2/5/2016,42,976
27,221,8/31/2015,143,912
1,222,7/12/2015,434,631
2,222,10/1/2015,141,980
3,222,10/8/2015,70,626
4,222,10/5/2015,277,624
5,222,8/1/2015,26,973
6,222,8/2/2015,341,490
7,222,2/20/2016,186,479
8,222,8/25/2015,73,793
9,222,6/27/2015,563,783
10,222,12/16/2015,264,782
11,222,12/17/2015,456,931
12,222,2/16/2016,515,566
13,222,12/1/2015,195,608
14,222,3/17/2015,147,625
15,222,4/4/2015,616,689
16,222,10/4/2015,199,644
17,222,11/29/2015,594,553
18,222,2/7/2016,328,488
19,222,7/13/2015,333,895
20,222,7/20/2015,587,916
21,222,10/11/2015,424,923
22,222,11/22/2015,422,917
23,222,7/1/2015,340,591
24,222,7/10/2015,233,626
25,222,3/4/2016,391,946
26,222,11/2/2015,247,975
27,222,7/9/2015,80,626
28,222,5/18/2015,548,609
29,222,4/2/2015,324,593
30,222,11/28/2015,140,600
31,222,11/11/2015,641,969
32,222,9/15/2015,506,925
33,222,11/29/2015,243,897
34,222,3/23/2015,25,683
35,222,10/28/2015,63,687
1,223,12/7/2015,488,571
2,223,6/18/2015,90,905
3,223,4/7/2015,535,693
4,223,3/29/2015,659,490
5,223,5/1/2015,537,694
6,223,4/5/2015,631,566
7,223,5/19/2015,359,973
8,223,8/10/2015,665,639
9,223,12/14/2015,563,628
1,224,9/20/2015,355,897
2,224,1/12/2016,147,899
3,224,4/8/2015,586,925
4,224,12/27/2015,656,688
5,224,11/18/2015,680,928
6,224,2/4/2016,102,787
7,224,5/8/2015,318,639
8,224,11/6/2015,506,474
9,224,9/2/2015,204,684
10,224,1/17/2016,522,568
11,224,8/30/2015,507,475
12,224,6/2/2015,118,893
13,224,5/28/2015,476,913
14,224,9/21/2015,239,567
15,224,5/14/2015,524,953
16,224,11/6/2015,424,967
17,224,6/24/2015,646,591
18,224,11/11/2015,436,906
19,224,1/2/2016,341,561
20,224,7/30/2015,58,914
21,224,7/11/2015,551,960
22,224,6/21/2015,677,909
23,224,10/23/2015,531,788
1,225,12/23/2015,503,618
2,225,12/9/2015,493,564
3,225,1/16/2016,374,555
4,225,5/9/2015,128,684
1,226,10/20/2015,243,791
2,226,10/20/2015,405,926
3,226,3/29/2015,562,546
4,226,12/10/2015,189,591
5,226,12/22/2015,226,935
6,226,2/25/2016,379,595
7,226,5/21/2015,375,604
8,226,12/31/2015,485,566
9,226,8/24/2015,610,974
10,226,3/24/2015,530,477
11,226,7/25/2015,425,967
12,226,2/3/2016,610,592
13,226,2/10/2016,251,574
14,226,8/24/2015,45,923
15,226,9/25/2015,76,924
16,226,9/29/2015,99,604
17,226,9/11/2015,300,937
18,226,4/11/2015,450,603
19,226,4/6/2015,158,610
20,226,7/16/2015,471,585
21,226,9/9/2015,659,562
22,226,10/30/2015,512,623
23,226,1/24/2016,402,475
24,226,2/16/2016,172,644
25,226,5/20/2015,175,704
26,226,2/15/2016,595,954
1,227,6/24/2015,413,487
2,227,7/21/2015,494,632
3,227,5/14/2015,285,680
4,227,3/18/2015,367,788
5,227,11/22/2015,272,960
6,227,7/25/2015,263,652
7,227,5/5/2015,505,557
8,227,8/12/2015,562,925
9,227,2/21/2016,115,917
10,227,8/7/2015,505,707
11,227,1/2/2016,581,940
12,227,3/6/2016,609,698
1,228,12/11/2015,63,485
2,228,2/9/2016,83,785
3,228,10/11/2015,496,926
4,228,6/11/2015,579,686
5,228,3/31/2015,513,569
6,228,11/23/2015,385,944
7,228,5/7/2015,155,893
8,228,1/17/2016,652,624
9,228,12/14/2015,247,785
10,228,6/6/2015,496,956
11,228,5/20/2015,451,546
12,228,8/30/2015,674,546
13,228,11/10/2015,148,949
14,228,1/1/2016,598,607
15,228,3/9/2015,657,696
16,228,12/21/2015,492,683
17,228,5/22/2015,243,631
18,228,5/10/2015,57,968
19,228,3/21/2015,193,649
1,229,4/20/2015,126,633
2,229,3/27/2015,166,689
3,229,2/5/2016,110,649
4,229,9/28/2015,398,681
5,229,3/9/2015,364,919
6,229,6/6/2015,67,956
7,229,7/11/2015,538,614
8,229,6/21/2015,254,704
9,229,4/30/2015,413,638
10,229,9/22/2015,647,632
11,229,12/6/2015,211,609
12,229,11/2/2015,445,687
13,229,4/19/2015,190,976
1,230,11/12/2015,453,486
2,230,3/17/2015,691,621
3,230,8/5/2015,603,685
4,230,12/7/2015,563,644
5,230,3/29/2015,586,574
6,230,12/21/2015,426,552
7,230,12/29/2015,389,549
8,230,2/4/2016,392,613
1,231,1/29/2016,688,978
2,231,12/31/2015,510,975
3,231,3/9/2015,213,558
